id,date,category,energy,range,color,papers,transmission,price,offer,wilaya,town,brand,model,year,volume,horses,radar de recul,toit ouvrant,alarme,direction assisstée,climatisation,jantes alliage,esp,vitres éléctriques,retroviseurs électriques,phares antibrouillard,phares xénon,feux du jour,abs
27325174,22-06-2021,citadine,essence,333333,vert,carte grise (safia),manuelle,90.0,négociable,bordj bou arreridj,bordj bou arreridj,volkswagen,golf,1997,1.1,63.0,0,0,1,1,0,0,0,1,0,0,0,0,1
27325137,22-06-2021,citadine,essence,1,noir,carte grise (safia),manuelle,60.0,négociable,tipaza,ahmar el ain,volkswagen,golf,1989,1.1,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27325136,22-06-2021,commerciale,diesel,100,gris,carte grise (safia),manuelle,360.0,offert,boumerdes,boumerdes,renault,kangoo,2021,1.6,92.0,0,0,0,1,1,1,1,1,0,1,0,1,1
27325101,25-07-2021,berline,essence,66000,noir,carte grise (safia),manuelle,280.0,négociable,adrar,adrar,volkswagen,jetta,2015,1.6,110.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27325028,22-06-2021,mini citadine,essence,3000000,noir,carte grise (safia),manuelle,62.0,négociable,boumerdes,zemmouri,suzuki,alto,2007,1.2,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26256727,23-06-2021,berline,gpl,600,vert,carte grise (safia),manuelle,48.0,offert,ain temouchent,ain temouchent,daewoo,cielo,1999,4.2,160.0,0,0,0,1,1,0,0,0,0,0,0,0,0
27324962,22-06-2021,break - familiale,diesel,55555,blanc,carte grise (safia),manuelle,6.0,négociable,batna,merouana,peugeot,bipper,2009,1.2,75.0,0,0,1,1,1,0,0,0,1,0,0,0,1
27308461,23-06-2021,citadine,diesel,10,gris,carte grise (safia),manuelle,295.0,négociable,annaba,annaba,dacia,sandero,2021,1.9,115.0,1,0,1,1,1,0,1,1,1,1,0,1,1
27324783,22-06-2021,citadine,essence,400000,bleu,carte grise (safia),manuelle,67.0,offert,boumerdes,boumerdes,toyota,starlet,1999,1.9,65.0,0,0,1,0,0,0,0,0,0,0,0,0,0
27324753,27-06-2021,citadine,essence,72000,blanc,carte grise (safia),manuelle,225.0,négociable,oran,es senia,volkswagen,polo,2014,1.9,65.0,0,1,1,1,1,1,1,1,1,1,0,0,1
27324717,22-06-2021,berline,diesel,51000,gris,carte grise (safia),manuelle,218.0,offert,alger,sidi mhamed,renault,symbol,2019,1.4,75.0,1,0,1,1,1,1,1,1,1,1,0,0,1
27324647,22-06-2021,citadine,diesel,36000,blanc,carte grise (safia),manuelle,38.0,offert,tiaret,tiaret,renault,clio,1997,,200.0,0,0,0,0,0,1,0,0,0,0,0,0,0
27324619,22-06-2021,commerciale,diesel,15000,gris,licence moudjahid / délai,manuelle,410.0,offert,setif,el eulma,citroen,berlingo,2020,1.5,80.0,0,0,0,1,1,0,0,0,0,0,0,0,0
26353292,22-06-2021,berline,essence,1,gris,carte grise (safia),manuelle,40.0,offert,alger,bachdjerrah,bmw,série,1986,1.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27324417,22-06-2021,mini citadine,essence,235000,gris,carte grise (safia),manuelle,114.0,offert,chlef,ain merane,hyundai,i10,2015,1.1,60.0,0,0,0,1,1,0,1,1,0,0,0,0,1
27324289,30-06-2021,berline,gpl,220000,blanc,carte grise (safia),manuelle,138.0,offert,chlef,chlef,renault,symbol,2013,1.3,,0,0,1,1,1,1,0,1,1,1,0,0,1
27324254,07-07-2021,moyenne berline,essence,173000,blanc,carte grise (safia),automatique,290.0,offert,alger,kouba,volkswagen,golf,2015,1.5,69.0,1,1,0,1,1,1,1,1,1,0,1,1,1
27324154,22-06-2021,citadine,diesel,3500000,blanc,carte grise (safia),manuelle,65.0,fixe,alger,baraki,renault,clio,2002,1.2,72.0,0,0,0,1,1,1,0,0,0,0,0,0,1
27324129,22-06-2021,tout terrain - suv,essence,187000,bleu,carte grise (safia),manuelle,60.0,offert,alger,kouba,zotye,nomad,2007,1.3,84.0,0,0,0,1,1,0,0,1,0,0,0,0,1
27324115,22-06-2021,citadine,diesel,1111,gris,carte grise (safia),manuelle,81.0,négociable,tlemcen,chetouane,renault,clio,2001,1.6,92.0,0,0,0,0,1,1,1,0,1,0,0,0,1
27324099,22-06-2021,commerciale,diesel,300000,blanc,carte jaune (safia),manuelle,65.0,fixe,souk ahras,souk ahras,renault,kangoo,1998,1.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27324045,22-06-2021,berline,essence,162000,blanc,carte grise (safia),automatique,305.0,offert,bejaia,bejaia,mercedes benz,cla,2015,1.2,84.0,1,1,1,1,1,1,1,1,1,0,1,1,1
27324023,01-07-2021,citadine,diesel,39000,bleu,carte grise (safia),manuelle,250.0,offert,constantine,el khroub,dacia,sandero,2019,1.2,75.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27045733,22-06-2021,mini citadine,essence,26000,gris,carte grise (safia),manuelle,40.0,offert,alger,les eucalyptus,suzuki,maruti,2003,1.2,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27323946,22-06-2021,citadine,essence,420000,gris,carte grise (safia),manuelle,65.0,négociable,alger,birtouta,peugeot,206,2001,1.1,34.0,0,0,1,1,0,1,0,1,1,1,0,0,1
27323828,22-06-2021,citadine,essence,800,blanc,carte grise (safia),manuelle,29.0,négociable,alger,tessala el merdja,peugeot,106,1993,2.5,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27323812,25-07-2021,berline,diesel,190000,blanc,carte grise (safia),manuelle,146.0,offert,bechar,bechar,peugeot,301,2013,1.6,,1,1,1,1,1,1,1,1,1,1,0,1,1
27323692,22-06-2021,mini citadine,diesel,250000,vert,carte grise (safia),manuelle,45.0,négociable,annaba,barrahel,peugeot,405,1995,1.6,100.0,0,0,1,1,0,0,0,1,0,0,0,1,0
27323686,22-06-2021,moyenne berline,diesel,221,blanc,carte grise (safia),manuelle,235.0,négociable,mostaganem,mostaganem,volkswagen,golf,2013,2.0,140.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27323583,04-07-2021,commerciale,diesel,100,gris,carte grise (safia),manuelle,123.0,fixe,blida,blida,renault,kangoo,2021,,,0,0,0,1,1,1,1,1,1,1,0,0,1
27323557,22-06-2021,citadine,diesel,277,gris,carte grise (safia),manuelle,68.0,offert,alger,zeralda,renault,clio,2002,,122.0,0,0,0,1,1,0,0,1,0,0,0,0,1
26877923,22-06-2021,berline,diesel,138000,blanc,carte grise (safia),automatique,320.0,offert,oran,oran,mercedes benz,classe,2014,1.9,80.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27206024,15-07-2021,citadine,essence,149000,gris,carte grise (safia),manuelle,175.0,offert,sidi bel abbes,sidi bel abbes,hyundai,grand,2017,2.0,290.0,0,0,1,1,1,1,1,1,1,1,0,0,1
26329666,22-06-2021,citadine,essence,117000,bleu,carte grise (safia),manuelle,187.0,négociable,ouargla,hassi messaoud,toyota,yaris,2014,1.5,91.0,1,0,1,1,1,1,0,1,1,1,0,1,1
20698617,23-06-2021,berline,essence,163183,vert,carte grise (safia),manuelle,80.0,négociable,oum el bouaghi,ain beida,peugeot,504,1984,1.3,81.0,1,0,0,1,1,0,0,0,0,1,0,0,0
26865275,22-06-2021,berline,diesel,280000,gris,carte grise (safia),manuelle,120.0,offert,tizi ouzou,tizi ouzou,audi,a4,2006,1.1,,1,1,1,1,1,1,1,1,1,1,1,1,1
27323073,22-06-2021,citadine,diesel,400000,blanc,carte grise (safia),manuelle,71.0,offert,oum el bouaghi,ain kercha,renault,clio,2004,1.6,92.0,0,0,0,1,0,0,0,1,1,0,0,0,1
27322864,22-06-2021,citadine,essence,360,noir,licence moudjahid / délai,manuelle,390.0,négociable,sidi bel abbes,sidi bel abbes,renault,clio,2021,1.9,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27322844,22-06-2021,mini citadine,diesel,186000,gris,carte grise (safia),manuelle,60.0,négociable,batna,batna,chery,qq,2012,1.4,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0
26918177,22-06-2021,commerciale,essence,20,gris,carte grise (safia),manuelle,139.0,négociable,alger,kouba,chery,yoki,2021,,,0,0,0,0,1,0,1,0,0,0,0,0,1
27322539,27-07-2021,citadine,essence,254,gris,carte grise (safia),manuelle,81.0,offert,setif,guidjel,haima,2,2014,1.2,75.0,0,0,0,1,1,0,1,1,0,0,0,1,1
26519588,22-06-2021,moyenne berline,diesel,45000,gris,carte grise (safia),manuelle,56.0,offert,boumerdes,issers,renault,megane,2003,1.6,128.0,0,0,1,1,1,0,1,1,1,1,1,0,1
27322521,22-06-2021,berline,diesel,51000,gris,carte grise (safia),manuelle,218.0,offert,alger,sidi mhamed,renault,symbol,2019,1.9,68.0,1,0,1,1,1,1,1,1,1,1,0,0,1
26768251,22-06-2021,citadine,diesel,36,blanc,carte grise (safia),manuelle,45.0,fixe,tizi ouzou,tizi ouzou,renault,megane,1998,1.6,,0,0,0,1,0,1,0,0,0,0,0,0,1
27322498,22-06-2021,citadine,essence,403837,gris,carte grise (safia),manuelle,8.0,négociable,alger,ouled fayet,suzuki,swift,2008,1.3,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27322318,28-06-2021,moyenne berline,diesel,38000,blanc,carte grise (safia),manuelle,340.0,offert,alger,reghaia,volkswagen,golf,2017,2.0,110.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27322305,22-06-2021,citadine,essence,68000,blanc,carte grise (safia),manuelle,280.0,offert,tlemcen,tlemcen,seat,ibiza,2018,1.5,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27322276,22-06-2021,mini citadine,essence,78000,blanc,carte grise (safia),manuelle,76.0,fixe,mascara,mascara,chery,qq,2014,,,0,0,0,0,1,1,0,0,0,0,0,0,0
27322216,22-06-2021,commerciale,diesel,180,blanc,licence moudjahid / délai,manuelle,100.0,fixe,alger,birtouta,citroen,berlingo,2012,2.0,,0,0,0,1,1,0,1,1,0,1,0,0,1
27322157,22-06-2021,citadine,essence,11,noir,carte grise (safia),manuelle,45.0,offert,blida,mouzaia,volkswagen,golf,1989,1.1,,0,0,0,0,0,1,0,0,0,0,0,0,0
27322146,22-06-2021,berline,essence,8798,gris,carte grise (safia),manuelle,120.0,offert,blida,ouled selama,chery,cowin,2018,1.6,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27322015,01-07-2021,citadine,diesel,230,noir,carte grise (safia),manuelle,112.0,offert,tebessa,tebessa,peugeot,207,2008,1.9,65.0,1,1,1,1,1,1,0,1,1,1,1,1,1
27169639,22-06-2021,citadine,essence,166000,blanc,carte grise (safia),manuelle,53.0,offert,tizi ouzou,tizi ouzou,lifan,320,2013,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0
8440034,22-06-2021,berline,diesel,278000,gris,carte grise (safia),manuelle,126.0,offert,skikda,el hadaiek,peugeot,406,2003,1.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27321926,26-06-2021,citadine,essence,167166,blanc,carte grise (safia),automatique,205.0,négociable,alger,ouled fayet,audi,a1,2013,2.2,197.0,1,1,1,1,1,1,1,1,0,1,0,1,1
22863485,22-06-2021,berline,diesel,61000,gris,carte grise (safia),manuelle,258.0,offert,setif,setif,hyundai,accent,2019,1.3,,1,1,1,1,1,1,1,1,1,1,0,0,1
27321853,22-06-2021,citadine,essence,280000,blanc,carte grise (safia),automatique,140.0,offert,biskra,biskra,volkswagen,polo,2012,1.5,90.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27321839,22-06-2021,berline,essence,183000,gris,carte grise (safia),manuelle,154.0,négociable,tipaza,cherchell,renault,symbol,2017,1.5,90.0,0,0,1,0,1,0,0,1,0,1,0,0,1
27016835,22-06-2021,mini citadine,essence,14000,blanc,carte grise (safia),manuelle,66.0,négociable,ain defla,miliana,suzuki,maruti,2012,2.0,170.0,0,0,1,0,0,0,0,0,0,0,0,0,0
27242743,22-06-2021,citadine,essence,205000,blanc,carte grise (safia),manuelle,105.0,offert,alger,baraki,peugeot,206,2012,1.5,90.0,0,0,0,1,1,0,1,1,0,0,0,0,1
27321651,22-06-2021,moyenne berline,diesel,246000,blanc,carte grise (safia),manuelle,160.0,offert,alger,zeralda,seat,leon,2012,1.1,,1,1,1,1,1,1,1,1,1,1,1,1,1
27321579,22-06-2021,berline,essence,116000,blanc,carte grise (safia),manuelle,91.0,offert,msila,msila,peugeot,301,2013,2.2,190.0,0,0,0,0,1,0,1,0,0,0,0,0,0
27321507,22-06-2021,berline,gpl,400,gris,carte grise (safia),manuelle,107.0,fixe,chlef,chlef,renault,symbol,2010,1.5,105.0,0,0,0,1,1,0,0,1,0,0,0,0,0
27321366,22-06-2021,berline,essence,1,bleu,carte grise (safia),manuelle,55.0,offert,ain temouchent,ain temouchent,lifan,520,2011,1.9,65.0,0,0,0,0,1,0,0,1,0,0,0,0,0
27321315,27-06-2021,tout terrain - suv,gpl,100000,vert,carte grise (safia),manuelle,100.0,fixe,batna,batna,rover,range,1975,1.2,,0,0,0,0,0,0,0,0,0,0,0,0,0
27321214,22-06-2021,mini citadine,essence,220000,gris,carte grise (safia),manuelle,97.0,négociable,oran,oran,kia,picanto,2011,1.2,75.0,0,0,1,1,0,1,0,1,1,1,1,0,0
27321203,30-06-2021,mini citadine,essence,1,vert,carte grise (safia),manuelle,41.0,négociable,constantine,el khroub,daihatsu,charade,2004,,,0,0,0,0,0,0,0,0,0,0,0,0,0
27321153,22-06-2021,berline,essence,233000,noir,carte grise (safia),manuelle,42.0,offert,skikda,el hadaiek,kia,shuma,2001,2.0,150.0,0,0,0,0,0,0,0,1,0,1,0,0,0
22896519,06-07-2021,grande berline,diesel,186000,gris,carte grise (safia),automatique,222.0,offert,bouira,dirrah,skoda,superb,2013,1.2,72.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27321043,24-06-2021,citadine,essence,11111,gris,carte grise (safia),manuelle,44.5,offert,medea,ksar boukhari,volkswagen,golf,1988,1.7,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27320999,29-06-2021,berline,gpl,350000,noir,carte grise (safia),manuelle,130.0,fixe,el oued,bayadha,toyota,yaris,2008,0.8,,0,0,0,0,1,1,0,0,0,0,0,0,0
27320862,22-06-2021,grande berline,gpl,1000000,gris,carte grise (safia),manuelle,123.0,négociable,bouira,lakhdaria,bmw,série,1982,1.2,75.0,0,0,0,0,0,1,0,0,0,1,0,0,0
24233381,22-06-2021,break - familiale,diesel,205000,maron,carte grise (safia),manuelle,150.0,négociable,tiaret,tiaret,kia,carens,2012,1.6,,0,0,1,1,1,1,1,1,1,1,0,0,1
27320819,22-06-2021,citadine,essence,400000,gris,carte grise (safia),manuelle,45.0,offert,setif,el eulma,peugeot,206,2003,1.9,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27320811,22-06-2021,citadine,essence,400,rouge,carte grise (safia),manuelle,70.0,fixe,bouira,bouira,peugeot,206,2004,2.0,140.0,0,0,0,0,1,0,0,1,0,0,0,0,0
26163429,06-07-2021,berline,diesel,64000,gris,carte grise (safia),manuelle,407.0,offert,djelfa,ain oussara,skoda,octavia,2018,2.0,143.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27320766,22-06-2021,citadine,essence,260000,gris,carte grise (safia),manuelle,111.0,négociable,oum el bouaghi,oum el bouaghi,citroen,c3,2004,1.6,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27320692,22-06-2021,fourgonnette,diesel,355550,blanc,carte grise (safia),manuelle,170.0,négociable,alger,rouiba,citroen,jumpy,2010,1.6,72.0,0,0,1,1,0,0,1,1,1,0,0,0,1
27278958,22-06-2021,moyenne berline,diesel,651000,vert,carte grise (safia),manuelle,75.0,négociable,tlemcen,ghazaouet,peugeot,307,2003,1.6,92.0,0,0,1,1,1,1,1,1,0,1,0,0,1
27320633,22-06-2021,break - familiale,diesel,100000,gris,carte grise (safia),manuelle,290.0,négociable,alger,baraki,volkswagen,caddy,2019,,7.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27320544,22-06-2021,berline,gpl,1,gris,carte jaune (safia),manuelle,35.0,négociable,setif,setif,daewoo,nubira,1999,1.6,102.0,0,0,1,1,1,0,0,1,0,0,0,0,0
27320504,22-06-2021,citadine,diesel,43000,blanc,carte grise (safia),manuelle,50.0,offert,tlemcen,tlemcen,renault,clio,2000,1.1,,0,0,1,1,0,1,0,0,0,0,1,0,1
27282946,17-07-2021,citadine,essence,147000,blanc,carte grise (safia),manuelle,203.0,offert,ain defla,ain defla,seat,ibiza,2016,1.2,80.0,0,0,0,1,1,1,1,1,1,1,0,1,1
27320458,22-06-2021,commerciale,gpl,400000,blanc,carte grise (safia),manuelle,43.0,fixe,mascara,sig,renault,express,1986,1.6,110.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27320391,22-06-2021,pickup,diesel,392000,maron,carte grise (safia),manuelle,14.0,négociable,khenchela,kais,volkswagen,amarok,2011,1.6,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26834111,22-06-2021,tout terrain - suv,diesel,90000,gris,licence moudjahid / délai,automatique,480.0,négociable,bordj bou arreridj,bordj bou arreridj,toyota,rav4,2017,1.5,109.0,1,0,0,0,1,1,1,1,0,0,0,0,1
27320278,22-06-2021,berline,essence,26000,gris,licence moudjahid / délai,manuelle,245.0,négociable,tizi ouzou,tizi ouzou,peugeot,505,1992,1.6,124.0,0,0,1,0,0,0,0,0,0,0,0,0,0
27320270,22-06-2021,citadine,diesel,400000,blanc,carte grise (safia),manuelle,75.0,offert,oran,oran,renault,megane,2000,1.9,60.0,1,0,0,1,1,0,0,1,1,1,0,0,0
27320212,22-06-2021,berline,essence,60000,blanc,carte grise (safia),manuelle,444.0,négociable,tlemcen,tlemcen,renault,symbol,2015,1.2,70.0,0,0,0,1,1,1,0,0,1,1,0,1,1
27320126,22-06-2021,berline,essence,240,blanc,carte grise (safia),automatique,115.0,négociable,tipaza,bou ismail,peugeot,301,2014,1.5,110.0,0,0,0,1,1,0,0,0,0,0,0,0,0
27320120,22-06-2021,citadine,diesel,400000,blanc,carte grise (safia),manuelle,75.0,offert,oran,oran,renault,megane,2000,1.6,105.0,0,0,0,1,1,0,0,1,1,1,0,0,0
27319931,22-06-2021,berline,diesel,240,blanc,carte grise (safia),manuelle,222.0,offert,constantine,constantine,skoda,octavia,2015,1.2,75.0,0,0,0,1,1,0,0,0,0,0,0,0,0
27319752,30-06-2021,berline,essence,147000,gris,carte grise (safia),manuelle,167.0,offert,oum el bouaghi,ain beida,renault,symbol,2016,2.0,143.0,1,0,0,1,1,1,1,1,1,1,0,1,1
27319651,22-06-2021,citadine,diesel,55000,gris,carte grise (safia),manuelle,205.0,offert,alger,hydra,dacia,sandero,2017,,,1,0,1,1,1,0,1,1,1,0,0,1,1
27319646,22-06-2021,mini citadine,essence,300,noir,carte grise (safia),manuelle,75.0,négociable,tiaret,tiaret,chevrolet,spark,2008,1.5,90.0,0,0,1,1,1,0,0,1,1,1,0,0,0
27319610,22-06-2021,citadine,gpl,273000,gris,carte grise (safia),manuelle,96.0,négociable,mila,oued endja,chevrolet,sail,2011,2.0,140.0,1,0,1,1,1,0,0,1,1,0,0,0,0
27319571,22-06-2021,citadine,essence,1250000,gris,carte grise (safia),automatique,115.0,négociable,mostaganem,sidi ali,peugeot,207,2010,1.4,75.0,0,0,1,1,1,0,1,1,1,0,0,1,1
27135052,22-06-2021,tout terrain - suv,essence,60000,gris,carte grise (safia),automatique,580.0,offert,alger,alger centre,toyota,rav4,2018,1.9,65.0,0,1,0,0,0,1,0,0,1,1,1,1,0
27319380,22-06-2021,grande berline,diesel,425,gris,carte grise (safia),manuelle,68.0,fixe,tizi ouzou,tizi ouzou,volkswagen,passat,2000,2.0,280.0,0,0,0,1,0,1,0,1,1,0,1,0,1
27319299,05-07-2021,tout terrain - suv,diesel,93700,noir,carte grise (safia),automatique,450.0,offert,sidi bel abbes,sidi bel abbes,hyundai,santafe,2018,1.6,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23908138,22-06-2021,berline,essence,304000,noir,carte grise (safia),manuelle,73.0,négociable,bordj bou arreridj,bordj bou arreridj,nissan,primera,2006,1.0,68.0,1,0,0,1,1,1,1,1,1,1,0,0,1
27319218,22-06-2021,berline,gpl,271070,gris,carte grise (safia),manuelle,70.0,offert,relizane,oued rhiou,renault,clio,2001,1.6,92.0,0,0,0,0,1,0,0,0,0,0,0,0,1
27191338,22-06-2021,grande berline,essence,198000,blanc,carte grise (safia),automatique,240.0,offert,alger,bordj el bahri,volkswagen,passat,2015,1.4,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0
27101099,22-06-2021,citadine,diesel,111111,blanc,carte grise (safia),manuelle,53.0,offert,oran,arzew,renault,clio,2001,2.0,150.0,0,0,0,0,0,0,0,1,0,1,1,0,1
27273876,30-06-2021,berline,essence,66000,gris,carte grise (safia),manuelle,191.0,offert,alger,reghaia,renault,symbol,2017,1.6,75.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27318986,22-06-2021,pickup,diesel,208423,blanc,carte grise (safia),manuelle,130.0,négociable,ghardaia,hassi fehal,great wall,wingle,2012,1.9,65.0,1,0,0,1,1,1,1,1,1,1,0,0,0
27318980,28-06-2021,citadine,essence,225000,gris,carte grise (safia),manuelle,84.0,offert,ain defla,el attaf,renault,clio,2002,1.6,90.0,0,0,0,1,1,1,0,1,1,1,1,1,1
27318783,22-06-2021,commerciale,diesel,11111,blanc,carte grise (safia),manuelle,82.0,fixe,oran,oran,renault,kangoo,2002,1.9,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0
26998775,22-06-2021,tout terrain - suv,diesel,34,gris,carte grise (safia),automatique,600.0,négociable,chlef,chlef,toyota,rav4,2017,1.1,,1,1,1,1,1,1,1,1,1,1,1,1,1
27318545,22-06-2021,break - familiale,diesel,1,blanc,carte grise (safia),manuelle,65.0,fixe,alger,hammamet,citroen,xsara,2001,1.6,120.0,0,0,0,1,1,0,0,1,1,0,0,0,0
27318525,22-06-2021,citadine,diesel,106,maron,carte grise (safia),manuelle,200.0,offert,medea,berrouaghia,dacia,sandero,2017,1.9,65.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27318500,22-06-2021,camionnette,essence,9000,gris,carte grise (safia),manuelle,138.0,négociable,tipaza,fouka,chery,chery,2019,2.0,,0,0,1,0,1,0,1,0,0,0,0,0,1
27056557,22-06-2021,mini citadine,essence,227000,marron,carte grise (safia),manuelle,135.0,négociable,oran,oran,kia,picanto,2014,0.8,47.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27096457,22-06-2021,citadine,essence,200000,blanc,carte grise (safia),manuelle,120.0,fixe,alger,les eucalyptus,peugeot,208,2013,1.5,105.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27318163,22-06-2021,pickup,diesel,111,gris,carte grise (safia),manuelle,120.0,offert,djelfa,djelfa,ssangyong,korando,2015,1.5,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27318120,24-07-2021,break - familiale,diesel,302000,noir,carte grise (safia),manuelle,200.0,fixe,setif,el eulma,citroen,c4,2014,1.5,105.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27318090,22-06-2021,citadine,essence,274000,vert,carte grise (safia),manuelle,45.0,offert,naama,mecheria,fiat,uno,2006,1.0,68.0,0,0,0,0,1,0,0,1,0,0,0,0,0
27207283,22-06-2021,citadine,diesel,1111111,blanc,carte grise (safia),manuelle,55.0,négociable,alger,bordj el bahri,renault,megane,1998,1.5,91.0,0,0,1,1,1,0,0,0,0,0,0,0,0
27278536,22-06-2021,citadine,diesel,144250,gris,carte grise (safia),manuelle,205.0,négociable,tizi ouzou,ait yahia moussa,dacia,sandero,2017,1.5,91.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27216699,22-06-2021,citadine,gpl,246,gris,carte grise (safia),manuelle,166.0,fixe,ouargla,ouargla,toyota,yaris,2013,1.9,105.0,1,0,0,1,1,1,1,0,1,0,0,0,1
27317849,22-06-2021,citadine,diesel,1111,gris,carte grise (safia),manuelle,45.0,fixe,boumerdes,boumerdes,renault,clio,2001,1.5,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27317832,22-06-2021,camionnette,essence,111111,gris,carte grise (safia),manuelle,35.0,fixe,oran,oran,chana,fourgon,2007,1.4,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26589132,22-06-2021,berline,diesel,221000,noir,carte grise (safia),manuelle,145.0,négociable,alger,el biar,chevrolet,cruze,2012,1.6,100.0,1,1,1,1,1,1,0,1,1,1,1,1,1
27074978,25-06-2021,moyenne berline,diesel,55,noir,carte grise (safia),manuelle,435.0,fixe,constantine,constantine,seat,leon,2019,1.6,,1,1,1,1,1,1,1,1,1,1,1,1,1
27262863,22-06-2021,citadine,diesel,3,blanc,carte grise (safia),manuelle,310.0,négociable,el oued,el oued,dacia,sandero,2021,1.5,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23800801,29-06-2021,commerciale,diesel,20000,gris,licence moudjahid / délai,manuelle,380.0,offert,oran,bir el djir,peugeot,expert,2020,,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27305783,22-06-2021,commerciale,diesel,174000,blanc,carte grise (safia),manuelle,213.0,offert,setif,bir el arch,peugeot,partner,2015,1.2,75.0,1,0,1,1,1,0,0,1,1,1,0,1,1
27151668,15-07-2021,citadine,diesel,24000,blanc,carte grise (safia),manuelle,128.0,offert,constantine,constantine,peugeot,207,2011,1.1,55.0,1,0,1,1,1,1,1,1,1,1,0,1,1
26072201,22-06-2021,berline,gpl,378000,gris,carte grise (safia),manuelle,100.0,négociable,tlemcen,maghnia,mercedes benz,classe,2001,1.4,70.0,0,0,0,1,1,1,0,1,1,1,0,0,0
27260420,07-07-2021,citadine,diesel,300000,gris,carte grise (safia),manuelle,89.0,fixe,boumerdes,boumerdes,peugeot,207,2008,1.4,85.0,0,0,1,1,1,1,0,1,1,1,0,1,1
27317537,22-06-2021,berline,gpl,320000,vert,carte grise (safia),automatique,95.0,négociable,el oued,el oued,mazda,3,2007,1.3,85.0,1,1,1,1,1,1,0,1,1,1,1,0,1
27267108,22-06-2021,commerciale,diesel,138000,gris,carte grise (safia),manuelle,136.0,offert,tizi ouzou,draa el mizan,renault,kangoo,2008,2.0,143.0,0,0,0,1,0,0,0,0,0,0,0,0,0
27229471,22-06-2021,citadine,essence,227000,blanc,carte grise (safia),manuelle,100.0,négociable,alger,bachdjerrah,chevrolet,sonic,2013,1.2,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27228324,22-06-2021,moyenne berline,diesel,232000,gris,carte grise (safia),manuelle,110.0,offert,alger,staoueli,seat,leon,2010,,,1,1,0,1,1,1,1,1,1,1,1,1,1
27312416,22-06-2021,citadine,diesel,40000,blanc,carte grise (safia),manuelle,278.0,offert,alger,alger centre,renault,clio,2019,1.0,68.0,1,1,1,1,1,1,1,1,1,1,1,1,1
26819315,18-07-2021,berline,essence,300000,gris,carte grise (safia),manuelle,51.0,offert,biskra,biskra,geely,ck,2009,1.2,75.0,1,1,1,1,1,1,1,1,1,1,0,1,1
25994226,22-06-2021,berline,essence,257000,gris,carte grise (safia),manuelle,140.0,offert,tlemcen,maghnia,dacia,logan,2015,1.1,,0,0,0,1,1,0,1,1,0,0,0,0,0
27134308,22-06-2021,berline,essence,270,gris,carte grise (safia),manuelle,120.0,négociable,batna,batna,renault,symbol,2012,2.2,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21286566,07-07-2021,tout terrain - suv,diesel,180000,noir,carte grise (safia),manuelle,195.0,offert,boumerdes,boumerdes,peugeot,3008,2012,1.9,100.0,1,1,1,1,1,1,1,1,1,1,0,1,1
